date,fetched_at,source_name,source_type,page_type,category,priority,asin,image_url,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0DZNXMKY8,,27,27,27,display_order,27,001 Daddy,,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-T-Shirt-Fathers-Birthday/dp/B0DZNXMKY8/ref=is_sr_dp_2?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0DZNWMQG2,,28,28,28,display_order,28,002 Papa,,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-T-Shirt-Fathers-Birthday/dp/B0DZNWMQG2/ref=is_sr_dp_3?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0DZNZP84G,,29,29,29,display_order,29,004 Pop-pop,,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-T-Shirt-Fathers-Birthday/dp/B0DZNZP84G/ref=is_sr_dp_4?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0DZP1343C,,30,30,30,display_order,30,005 Papaw,,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-T-Shirt-Fathers-Birthday/dp/B0DZP1343C/ref=is_sr_dp_5?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0F8BHW899,,31,31,31,display_order,31,008 Poppy,,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-T-Shirt-Fathers-Birthday/dp/B0F8BHW899/ref=is_sr_dp_6?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0GYWLNP3S,https://m.media-amazon.com/images/I/71ej83nHhNL._AC_UY218_.jpg,32,32,32,display_order,32,"NAZENTI Personalized Grandpa Cap, Outline Fist Bump Dad Cap, 3D Baseball Cap Men, Fathers Day Cap Gift for Poppop, Papaw, Dad",,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0GYWLNP3S/ref=sr_1_10?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0GYWQHVDZ,,33,33,33,display_order,33,Best Dad By Par 03,,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0GYWQHVDZ/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0H21PDLHX,,34,34,34,display_order,34,Best Grandpa By Par 01,,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0H21PDLHX/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0H21P3ML4,,35,35,35,display_order,35,Best Grandpa By Par 02,,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0H21P3ML4/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0H21Y883W,,36,36,36,display_order,36,Best Grandpa By Par 03,,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0H21Y883W/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0D59XT7VD,,37,37,37,display_order,37,Cap 01,,,,,,,,no,https://www.amazon.com/NAZENTI-Grandpa-Personalized-Fathers-Baseball/dp/B0D59XT7VD/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0H1QZLW6Q,https://m.media-amazon.com/images/I/711IsbP8fgL._AC_UY218_.jpg,38,38,38,display_order,38,"NAZENTI Personalized Photo Dad Keychain - Custom Drive Safe Keychain For Dad, Fathers Day Leather Photo Keychains Gifts Men",,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-Photo-Dad-Keychain/dp/B0H1QZLW6Q/ref=sr_1_11?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-11,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0H1C7MG89,https://m.media-amazon.com/images/I/71NehhCW6KL._AC_UY218_.jpg,39,39,39,display_order,39,"NAZENTI Personalized Best Dad By Par Hat - Golf Hat for Men Custom Name, Best Grandpa By Par Cap, Gifts for Fathers Day",,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-Best-Dad-Par/dp/B0H1C7MG89/ref=sr_1_12?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B9XGBFVW,https://m.media-amazon.com/images/I/81mWfFd7ThL._AC_UY218_.jpg,40,40,40,display_order,40,"NAZENTI Legend Husband Dad Papa Shirt, Custom Papa Shirts, Personalized Dad Grandpa Nickname, Fathers Day Personalized Gifts",,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B9XGBFVW/ref=sr_1_13?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B8GZ8GNW,,41,41,41,display_order,41,#01 Dad,,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B8GZ8GNW/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B8GZQ4J5,,42,42,42,display_order,42,#01 Daddy,,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B8GZQ4J5/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B9XJL9XF,,43,43,43,display_order,43,#16 Dad,,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B9XJL9XF/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B9XH4XNX,,44,44,44,display_order,44,#17 Daddy,,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B9XH4XNX/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0B8HRXKM8,,45,45,45,display_order,45,#18 Papa,,,,,,,,no,https://www.amazon.com/Personalized-Dad-Papa-Shirt-Christmas/dp/B0B8HRXKM8/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 12,seller,seller,LOVELYTEE,1,B0F911M5TJ,https://m.media-amazon.com/images/I/91DWu5Nh8mL._AC_UY218_.jpg,46,46,46,display_order,46,"NAZENTI Personalized Car Visor Clip Picture Frame For Dad, Custom Drive Safe Daddy Visor Clip, Best Dad Ever, Car Pictures...",,,,,,,,no,https://www.amazon.com/NAZENTI-Personalized-Picture-Pictures-Fathers/dp/B0F911M5TJ/ref=sr_1_14?dib=eyJ2IjoiMSJ9.zTGO5SezcIGlwb6DI9z9Nage_BOxQ2cN07WgdIEbbNRcS9DX2mLwYx8m94WkBRpOZuN-wEye4spjUzmva1KkYuHQC_JCFJiWq2ryZYcCxidjbDviBu2nlFyFFR-Sbl6iI-xMRy79qVppAM448d2jeplO2skVwPq45dL04Ulo56F2RITz2mT5IMYod_d5T7DDpXL7k0yUFXi6B3-U8UirYwhcUFDJqYJXb5kr0z_Zy0w.PhECzQ6Cwhz5vIRehWXl8zHW2dTJMBhD6P61vaC63is&dib_tag=se&m=A2WJ2LRSFW5CYV&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510522&s=merchant-items&sr=1-14,https://www.amazon.com/s?i=merchant-items&me=A2WJ2LRSFW5CYV&s=exact-aware-popularity-rank&ds=v1%3All0hmCvpiQpaLEPjgIB%2Bx7R1rSc7fmTN9ObKovzMeWs&marketplaceID=ATVPDKIKX0DER&qid=1776149757&ref=sr_st_exact-aware-popularity-rank
